l_rate	time	RMSE_mean	RMSE_min	RMSE_max	MAE_mean	MAE_min	MAE_max	ABS_mean	ABS_min	ABS_max	REL_mean	REL_min	REL_max	R2_mean	R2_min	R2_max	RAE_mean	RAE_min	RAE_max	MAPE_mean	MAPE_min	MAPE_max	sMAPE_mean	sMAPE_min	sMAPE_max	EV_mean	EV_min	EV_max	U2_mean	U2_min	U2_max
0,44	8,942	21,60548814	9,66515971	41,16452055	18,66543707	7,283840605	36,38870566	17,27697929	-3,506011759	36,2232412	0,603807741	-0,122530507	1,265954718	-0,909674603	-5,043088149	0,666856859	132,6836416	51,77733009	258,6698593	65,23325171	25,45606652	127,1737483	51,98961099	27,3808602	78,22840343	2,098810341	0,142041952	6,906780402	0,699698519	0,313008338	1,333122116
0,441	8,816	18,35895181	8,487709142	36,19422417	15,63556237	6,190851153	32,18986191	13,85114849	-3,197357382	31,93200464	0,484079453	-0,111743442	1,115981634	-0,411034452	-3,67187646	0,743082443	111,1457153	44,00779219	228,8222925	54,64423747	21,6362119	112,4993407	46,41273705	24,34631946	73,50632387	1,513108951	0,168160613	5,376502023	0,594558721	0,274876341	1,172157967
0,442	9,707	19,13524729	10,55261248	48,37305344	16,45975011	8,223571799	42,17400326	15,44069639	5,271622585	41,76307062	0,539632065	0,184236287	1,459564482	-0,578040606	-7,344874513	0,602869918	117,0044707	58,45742852	299,7947658	57,52466541	28,74030365	147,3926038	47,21058886	29,67252927	83,04569618	1,729763925	0,324587756	9,332863228	0,619699222	0,341748692	1,56657205
0,443	9,385	16,56093911	8,546688713	31,17715958	13,96733313	6,235705089	27,59496524	10,38146386	-10,21858308	27,20087246	0,362818531	-0,357126061	0,950634776	-0,1064039	-2,466457644	0,739499489	99,28707356	44,32663731	196,1593755	48,81399532	21,79297051	96,44078019	46,14774643	24,67549293	87,43611842	1,09748597	0,168983945	3,950818259	0,536329681	0,276786407	1,009679219
0,444	8,901	18,55389449	8,874089523	32,40897005	15,88599171	6,504407962	28,99190156	14,18838071	-0,760099093	28,73195918	0,495865276	-0,026564465	1,004144247	-0,401205737	-2,745788614	0,71915906	112,9258974	46,23671718	206,0895259	55,51945512	22,73205177	101,3228892	46,93593085	25,5057243	69,63665441	1,519543198	0,176243889	4,344283986	0,600871983	0,287389355	1,049571674
0,445	8,819	16,68395707	10,60526703	46,32126497	14,08250746	8,266771166	40,19856204	12,31318605	-3,619182745	39,88416386	0,430329685	-0,126485685	1,393899157	-0,202658464	-6,651976506	0,598896896	100,1057927	58,76451211	285,7523014	49,21651449	28,89127977	140,4886961	43,28076251	30,37655292	81,05853311	1,2665663	0,196753048	8,510782673	0,540313645	0,343453922	1,500124426
0,446	8,729	16,28889451	10,28830087	25,89036347	13,87698145	7,828011024	23,1504913	12,74191064	5,666215469	22,81584129	0,445313046	0,198026791	0,797383695	-0,024172157	-1,390501943	0,622514636	98,64480678	55,64557666	164,5657415	48,49822806	27,35787068	80,90792735	42,90534055	28,49649317	61,39520012	1,09889001	0,312474901	2,763561845	0,527519457	0,333188902	0,838465156
0,447	8,77	21,15271107	9,328699412	46,97382656	18,05800168	7,046417039	41,13651604	15,85926784	-2,007951295	40,88977711	0,554260587	-0,070175261	1,42904402	-1,009435311	-6,869093145	0,689647674	128,3656747	50,08959981	292,4197666	63,11034479	24,62630233	143,7667222	50,00088563	29,71199172	82,39655503	2,176502177	0,132369073	8,870751444	0,685035234	0,302111997	1,521257778
0,448	8,738	18,5156881	8,952487454	30,74390958	15,90889398	6,779352769	27,62937198	14,73968858	0,703239758	27,38124424	0,515132762	0,024577306	0,956938533	-0,352862324	-2,370784548	0,714174976	113,0886986	48,19116798	196,4039565	55,59949557	23,69294777	96,56102723	46,95658702	28,50930306	68,11578102	1,471014518	0,165668571	3,925823383	0,59963466	0,289928289	0,995648322
0,449	8,8	17,81951108	10,68285975	30,34647631	15,24387947	8,411669521	26,74321979	14,23079774	6,159266528	26,33978168	0,497347696	0,215258278	0,920540785	-0,261296028	-2,284198106	0,593006138	108,3614293	59,79452504	190,1047255	53,27535715	29,39768049	93,46404166	45,34340095	29,97163275	66,20279668	1,367806927	0,366350985	3,719022063	0,577088813	0,345966779	0,982777357
0,45	8,818	19,760148	8,724171912	51,47574534	16,74886849	6,440807636	45,57729959	14,97624483	0,538539352	45,39802838	0,523400092	0,018821243	1,586601482	-0,883292964	-8,449701575	0,728567882	119,0596746	45,78461297	323,9871674	58,53509617	22,50977698	159,2866776	46,41610227	24,76643282	87,01289964	2,040875574	0,153583298	10,82789577	0,63993677	0,28253424	1,667053415
0,451	8,874	18,27463148	11,02622585	24,71090896	15,72641864	8,610848996	20,87230598	14,65406057	2,835846035	20,30053243	0,512140175	0,099109095	0,709476953	-0,238323977	-1,17766087	0,566422663	111,7915689	61,21039641	148,3712144	54,96176821	30,0937866	72,94596877	47,37777375	34,19387127	57,21577101	1,333407227	0,298702134	2,288453629	0,591827988	0,357086766	0,80026826
0,452	8,876	18,27885259	8,406610343	29,31120654	15,68985805	6,111387594	25,64727593	14,44497416	0,201219508	25,20865325	0,50483288	0,007032358	0,881009331	-0,301252016	-2,063939586	0,747968606	111,5316772	43,44292385	182,3141861	54,83399375	21,35849719	89,63386179	46,61259684	25,05740335	64,52606515	1,412042145	0,134936416	3,43207891	0,59196469	0,272249938	0,949249917
0,453	8,871	17,10685997	9,199395173	29,29411483	14,5222003	6,896763617	25,92811656	12,94748939	0,862724031	25,45510602	0,452497754	0,030151072	0,889622532	-0,179368952	-2,060367388	0,698191577	103,2313582	49,02578539	184,3105475	50,75318323	24,10328327	90,61536289	44,05377401	28,22309283	65,21391938	1,26171385	0,175992411	3,481449172	0,554009449	0,29792445	0,948696398
0,454	8,882	18,81005998	9,136450674	33,28566617	16,15876469	6,959441006	29,14774262	14,78806995	-2,467537723	28,72965617	0,516823627	-0,086237203	1,00406376	-0,422326689	-2,95118453	0,702307541	114,8649097	49,4713289	207,1973253	56,47276088	24,32233251	101,8675332	47,29657283	28,41797558	69,17717801	1,552039233	0,119158789	4,436469778	0,609167959	0,295885979	1,077963672
0,455	8,945	15,42849663	8,473759076	32,81404332	13,01633561	6,221302454	29,37816887	11,08905059	-1,590579589	29,13266829	0,387547758	-0,055588668	1,018148504	0,011747316	-2,840009513	0,743926268	92,52688824	44,22425588	208,835315	45,49038387	21,74263519	102,6728427	40,99656649	25,01778169	70,20937145	1,047374607	0,149308585	4,459957593	0,499655281	0,274424565	1,062690061
0,456	9,233	17,64463987	9,218753052	30,28224257	15,12866179	6,925216093	26,91505145	13,95584681	3,37373567	26,59543387	0,487738521	0,117907632	0,929475493	-0,248898053	-2,270309637	0,696920076	107,5424021	49,22804041	191,3261943	52,87268649	24,20272094	94,06457075	45,15642215	26,18289371	66,7275281	1,363666959	0,231864946	3,75339092	0,571425571	0,29855136	0,980697133
0,457	8,885	21,8609087	9,044997482	43,77244436	18,91356149	6,793000015	37,74813324	17,97922791	2,886466858	37,29428209	0,628350408	0,100878227	1,30338619	-0,920832064	-5,833046952	0,708237342	134,4474391	48,2881797	268,3333781	66,10041397	23,7406431	131,9247692	52,13169785	26,09190944	78,22148558	2,115541208	0,204180473	7,519474254	0,707970371	0,292924247	1,417580306
0,458	9,06	15,6830499	8,777730235	38,4405546	13,15124491	6,421501201	34,5088291	10,69973421	-2,944091133	34,29566473	0,373941661	-0,102892119	1,198588451	-0,049848535	-4,26977528	0,725224969	93,48589374	45,64737278	245,3067183	45,96187415	22,44230353	120,6038266	41,38326396	24,62508642	76,51968679	1,095510156	0,133948884	6,150319181	0,507899045	0,284268738	1,244905876
0,459	8,838	16,13003045	9,067300721	28,58075995	13,60348911	6,74062751	24,71624794	12,29472236	3,64417376	24,16793372	0,429684403	0,127359088	0,84463755	-0,033627247	-1,913133254	0,706796706	96,70068088	47,91588868	175,6959546	47,54240824	23,55760808	86,38004122	41,92672407	25,61398716	62,54687373	1,095297992	0,215937065	3,202994258	0,522374609	0,293646542	0,925594242
0,46	8,991	19,94718073	9,246060326	35,08492797	17,16442783	6,921272932	30,92912847	15,1115417	-7,298123993	30,56737822	0,52812854	-0,255059851	1,068289733	-0,631571887	-3,389893504	0,695121884	122,0136867	49,20001037	219,8603431	59,98742151	24,18894011	108,0932429	50,16829515	27,67567556	71,61345436	1,766957039	0,160278306	4,981294013	0,645993866	0,299435712	1,136233164
0,461	8,952	19,8557153	11,26289341	34,92982576	17,16907588	8,830848065	30,99915582	16,18466893	4,735146145	30,73685361	0,565632928	0,16548714	1,074212675	-0,563937886	-3,351165925	0,547610252	122,0467275	62,7742643	220,3581339	60,00366585	30,86265446	108,3379793	49,35800948	31,76193648	71,93894773	1,722531397	0,352327576	4,991389081	0,643031738	0,364751298	1,131210144
0,462	8,907	16,87166176	8,324863585	28,86638656	14,37969499	6,012444251	24,91293978	11,65225125	-10,42271913	24,36236613	0,407230881	-0,364260348	0,851432707	-0,114841912	-1,971649969	0,752846334	102,2183563	42,73958307	177,0941426	50,25514589	21,0127032	87,06745337	45,85374657	24,08342482	80,92712441	1,153717759	0,148477377	3,258402514	0,546392503	0,269602551	0,934844323
0,463	8,824	17,45404856	8,664826326	37,00933778	14,99505378	6,396980296	35,34492567	9,913569678	-35,19348493	26,45244004	0,346466243	-1,229966088	0,924478046	-0,286173908	-3,884672314	0,732248119	106,5926469	45,47306542	251,2501279	52,40574406	22,35660618	123,5258743	50,38824295	25,11677839	199,1982058	1,123523989	0,160013869	3,72749082	0,565253229	0,28061232	1,198555602
0,464	9,072	18,2424507	10,27021418	34,80981214	15,63582753	7,953606802	30,23803077	14,71654175	6,196399424	29,79689295	0,514323811	0,216556024	1,041362284	-0,333748885	-3,321317388	0,623840697	111,1476002	56,53837682	214,9476609	54,64516416	27,79681143	105,6779472	46,08921163	28,77035163	70,26089643	1,450735616	0,326480971	4,797662972	0,590785807	0,332603161	1,127323477
0,465	8,815	17,34976515	9,859023603	31,55026306	14,80947764	7,558623606	27,37668881	13,61379491	4,529147033	26,92769876	0,475784257	0,158287742	0,941087714	-0,206482803	-2,549921712	0,653358449	105,2734751	53,73063068	194,607753	51,75717981	26,41639703	95,67793273	44,45129012	27,78161609	66,64335469	1,303377266	0,272124991	3,931977027	0,561875988	0,319286663	1,021762258
0,466	8,824	16,38897771	8,757588749	26,81023087	14,03220023	6,377462436	23,64860615	12,84615365	0,374939668	23,16612051	0,448956203	0,013103649	0,809625494	-0,032890035	-1,563385443	0,726484527	99,74818265	45,33432232	168,106601	49,04069731	22,28839383	82,64877332	43,39810161	25,83511696	61,7583422	1,115029084	0,149189992	2,89924054	0,530760673	0,283616451	0,868255265
0,467	8,855	16,37561024	9,022406357	33,51193162	13,74962719	6,726802276	29,47205339	11,74912058	-5,254140456	29,05908619	0,410616337	-0,18362531	1,015576907	-0,135240266	-3,005084918	0,709692957	97,73950646	47,81761172	209,502695	48,05314166	23,5092907	103,0009568	42,41190581	25,95066415	69,71653992	1,188981835	0,126397493	4,524626009	0,530327765	0,292192628	1,085291329
0,468	8,744	17,94090916	8,756408921	31,7306584	15,1978493	6,43857491	27,99293191	13,54227888	-0,960945015	27,6328683	0,473284865	-0,033583767	0,965732464	-0,365002433	-2,590632633	0,726558218	108,0342229	45,76874159	198,9883297	53,11448776	22,5019739	97,83162144	44,93977655	24,87350806	67,96618501	1,460087361	0,171822355	4,070621053	0,581020317	0,283578242	1,027604401
0,469	8,904	18,51058198	9,544298535	30,89630697	15,88079355	7,296842467	27,36125386	14,63535236	-1,179556891	27,09062635	0,511486348	-0,041223965	0,94678182	-0,366462082	-2,404285296	0,675136562	112,8889461	51,86975409	194,4980333	55,50128823	25,50150632	95,62398959	46,94053135	28,35061797	67,54589953	1,48412962	0,155263442	3,862281217	0,599469298	0,309094222	1,000583745
0,47	8,923	19,55642652	8,680384861	40,48216733	16,62242787	6,425523855	36,35282229	14,75007077	-0,097834784	36,20588963	0,515495606	-0,003419197	1,265348303	-0,730012421	-4,844405188	0,731285707	118,1608689	45,6759679	258,4147816	58,09320282	22,45636218	127,0483406	46,82430646	26,81615096	78,69757083	1,879295896	0,142059857	6,830829405	0,633339205	0,281116186	1,311023956
0,471	8,889	17,86270309	9,47115867	36,26441345	15,18106806	6,985992319	31,18629208	13,85603579	3,137806926	30,63421952	0,484250257	0,109662232	1,070625748	-0,321430464	-3,690013807	0,680096471	107,9149332	49,66006945	221,6883958	53,05583953	24,41512586	108,9919959	44,88446496	26,51654419	70,9762535	1,418565682	0,222716225	5,127885818	0,578487596	0,306725571	1,174431062
0,472	8,828	20,29381927	10,27647511	44,08349678	17,54276379	7,829667445	38,38151763	16,70654869	5,31866419	38,11013662	0,58387194	0,18588033	1,331899235	-0,682236176	-5,930504958	0,623381928	124,7030956	55,65735136	272,835804	61,30965601	27,36365965	134,1383645	49,65965083	28,75472169	79,47338272	1,855560179	0,305585032	7,745939684	0,657219832	0,332805923	1,427653808
0,473	9,339	20,74803036	10,44674474	38,62112889	17,92030277	8,067628483	34,17732916	16,85593887	2,104646613	33,93407817	0,589092931	0,073554636	1,185951475	-0,790799266	-4,319401044	0,61079826	127,3868392	57,34890227	242,9502442	62,62910518	28,19530224	119,4452778	50,15888677	30,66191254	75,69914341	1,982683596	0,254265461	6,081546473	0,671929559	0,338320143	1,250753814
0,474	8,828	15,76373989	8,95477077	29,83503045	13,27611847	6,691276521	26,68732634	11,3507531	-1,632253081	26,43654665	0,396693917	-0,057045102	0,923922593	0,019096475	-2,174430163	0,714029159	94,37355997	47,56507616	189,7074058	46,39829083	23,38513285	93,2687014	41,81633573	28,4667153	66,47461861	1,028440944	0,135345068	3,680492239	0,510512208	0,290002235	0,96621407
0,475	8,776	17,75896194	9,820072224	30,754388	15,13382828	7,392573905	26,77557664	13,61126031	-2,677078722	26,3183375	0,475695676	-0,093560386	0,919791339	-0,281964932	-2,373082663	0,656092086	107,5791282	52,55026298	190,3347348	52,8907427	25,83607512	93,5771246	45,48573144	28,79094779	65,83524184	1,375644947	0,158392455	3,75225844	0,575127916	0,318025214	0,995987668
0,476	8,822	17,37326328	8,913116535	27,11536623	14,8922666	6,578120934	23,84554508	13,61831535	1,966367016	23,39124005	0,47594224	0,068721945	0,817493126	-0,191692229	-1,622066822	0,71668343	105,8619821	46,76070736	169,5065455	52,04651636	22,98966893	83,33704905	44,79698861	25,68739284	62,39229136	1,298062851	0,181478407	2,953366125	0,56263698	0,288653253	0,878137142
0,477	8,797	17,55734754	9,454401761	28,4622935	14,9341872	7,08410564	24,48753832	13,78841822	3,033877786	23,73158215	0,481887112	0,106030045	0,829387636	-0,197624507	-1,889033593	0,681227452	106,1599755	50,35751	174,0701676	52,19302336	24,75801904	85,5807311	45,01770587	27,22168363	62,30289759	1,275582451	0,222968352	3,141392201	0,568598589	0,306182895	0,92175768
0,478	8,898	16,04991082	9,964264902	24,22468459	13,5993792	7,721658196	21,20324208	11,53863219	-3,678087763	20,69657882	0,403260044	-0,128544338	0,723318254	0,02052398	-1,092806466	0,645918419	96,67146551	54,8895654	150,7236805	47,52804465	26,98618151	74,102547	43,6440456	28,29894925	57,96488604	1,014098986	0,192599671	2,322814021	0,519779917	0,322694926	0,784521776
0,479	8,845	15,66085962	9,365933704	32,12522486	13,21317296	7,049875432	28,28564179	11,51872094	-1,938504811	27,95052333	0,402564172	-0,067748198	0,97683409	0,022275844	-2,680485902	0,687165267	93,92611058	50,11418387	201,0690639	46,17830457	24,63838896	98,85460404	41,52493758	26,42419458	68,05126578	1,028251452	0,141581403	4,168948864	0,507180408	0,303317838	1,040382523
0,48	9,044	19,9458279	9,507680477	48,0951923	17,20655667	7,224625384	42,71946645	16,15123555	3,923077547	42,52560317	0,564464475	0,137106409	1,486213993	-0,809448425	-7,249281756	0,677624549	122,3131604	51,35639748	303,672202	60,13465627	25,2491171	149,298926	47,83686547	27,12124329	84,60172031	2,016203117	0,243497354	9,491899755	0,645950055	0,307908338	1,557573456
0,481	8,994	16,43681598	9,400975944	24,29993987	13,90991554	7,077920937	21,35114281	9,801124361	-13,16488275	20,87181424	0,342536427	-0,460095366	0,729442502	-0,04144601	-1,105829493	0,684819973	98,87891944	50,31354592	151,7750359	48,61332838	24,73640432	74,61944064	47,16700902	27,90842302	97,56171467	1,002269739	0,125422179	2,366589359	0,532309926	0,304452688	0,786958935
0,482	8,825	19,63502809	9,978292242	32,76364181	16,948194	7,665586782	29,26340423	15,33465583	-4,553231607	29,05148413	0,535926086	-0,159129466	1,015311224	-0,499003314	-2,828222265	0,64492079	120,4765841	54,4909806	208,0195082	59,23171267	26,79021928	102,2717554	49,61658444	30,19838112	69,89893882	1,633041164	0,150603246	4,433730523	0,635884734	0,323149204	1,061057797
0,483	8,932	17,02762496	10,93582082	29,82667286	14,50940087	8,780651826	25,95680694	13,02913968	-3,312239242	25,44006257	0,455351324	-0,115758412	0,889096783	-0,119117404	-2,172651926	0,573503395	103,1403732	62,4174433	184,5144936	50,70845088	30,6872252	90,71563201	44,91350487	32,46116183	64,54184252	1,185233201	0,169186218	3,522553762	0,551443406	0,35415898	0,965943407
0,484	9,007	16,36979644	9,170539635	30,03107696	13,77575197	6,95890895	25,70084265	11,29241864	-4,868785111	25,04232736	0,394655204	-0,170157647	0,87519646	-0,075983828	-2,216285701	0,700081959	97,92521497	49,46754677	182,6949662	48,14444432	24,32047305	89,82107042	43,69283605	26,85130606	63,74477514	1,107596885	0,131638412	3,480471553	0,530139484	0,296989957	0,972563079
0,485	8,889	17,58310904	8,576262981	35,0990708	14,90302437	6,154393478	30,13819725	12,92584066	-6,121578983	29,67410009	0,451741159	-0,213941148	1,037070835	-0,308525415	-3,393433372	0,737693541	105,9384539	43,74863206	214,2379923	52,08411336	21,50879711	105,3290421	45,14111661	24,71274318	69,65211106	1,385585644	0,145169019	4,798693617	0,569432881	0,277744176	1,136691182
0,486	8,935	18,47429501	8,857321543	32,96690532	15,85112191	6,515337748	29,17445974	14,78450802	2,427603741	28,88921213	0,516699143	0,084841563	1,009640031	-0,350344238	-2,875869695	0,72021938	112,6780247	46,31441179	207,3872445	55,39758976	22,77024994	101,9609061	46,70261809	25,6255133	69,51478964	1,469448788	0,186302794	4,425824432	0,598294136	0,28684632	1,067640531
0,487	8,933	20,05107032	8,518053349	34,73570178	17,38575221	6,241380289	30,67696068	16,29656939	1,085017704	30,35425646	0,569543702	0,037919944	1,060841407	-0,636056157	-3,302936741	0,74124216	123,5869756	44,36697959	218,0678032	60,76092116	21,81280459	107,2119496	49,35717053	25,08686748	71,39914946	1,819366936	0,152740064	4,897738798	0,649358354	0,275859044	1,124923396
0,488	8,962	14,95083327	8,772335312	39,20317258	12,48626185	6,548831607	34,29162673	10,6738627	0,50460862	33,96748184	0,373037486	0,017635409	1,18711889	0,054637677	-4,480942361	0,725562627	88,75884805	46,55250358	243,7627308	43,63784567	22,88730658	119,8447328	39,54680858	26,42581127	75,27836335	0,983807389	0,154442448	6,158703345	0,484186047	0,284094022	1,269603428
0,489	8,91	19,00080915	12,3300987	29,60480374	16,35188296	9,812302678	26,0089293	15,49336293	8,530627739	25,50683751	0,541472691	0,298134238	0,89143048	-0,357481773	-2,12562721	0,45781698	116,2376948	69,75095451	184,8850065	57,14768386	34,29270947	90,89779283	48,2941797	33,87005786	65,0770629	1,472006946	0,507756523	3,517237912	0,615345413	0,399312977	0,958758127
0,49	9,06	21,30423338	9,904450954	39,86451384	18,5360917	7,526351981	35,7184425	16,88223949	-6,408874257	35,51433551	0,590012103	-0,22398174	1,241179394	-0,910556087	-4,667424592	0,650156654	131,7641874	53,50122717	253,9052799	64,78120663	26,30361193	124,8312666	51,94384431	27,77229748	77,79676883	2,129924862	0,169092697	6,597929073	0,689942317	0,320757838	1,291021111
0,491	9,011	17,58810625	9,100688022	40,07530037	14,94148506	6,76546195	36,20506718	13,40693573	-1,975680559	36,0653741	0,4685548	-0,069047441	1,26043747	-0,347431191	-4,72751689	0,704633484	106,2118525	48,09242481	257,3644614	52,21852842	23,64440118	126,5319559	44,18160722	27,14099939	78,78264615	1,457718835	0,124408776	6,752207374	0,569594717	0,294727797	1,297847479
0,492	9,951	17,51078474	9,828777848	30,57461913	15,01222484	7,488501824	27,41085489	13,11897738	-4,433011824	27,1357749	0,458491034	-0,154927943	0,948359702	-0,185361537	-2,3337645	0,655482058	106,7147076	53,23216856	194,8506233	52,46575464	26,1713306	95,79733869	46,27964333	27,98907475	67,69996066	1,26638039	0,146002719	3,876411439	0,567090643	0,318307148	0,990165813
0,493	8,879	17,1027887	9,272155866	36,85816921	14,56047819	6,878482208	31,99092861	13,46603397	4,020601435	31,64235319	0,470620206	0,140514741	1,105858696	-0,179146573	-3,844849884	0,693398515	103,5034574	48,89583163	227,4081711	50,88695942	24,03939214	111,8040949	43,96933307	25,98697873	72,31368696	1,266537814	0,230349415	5,381997444	0,5538776	0,300280822	1,193659974
0,494	8,799	15,57236794	9,096364672	37,15502735	12,98271656	6,765402689	31,34941983	11,02486074	-2,789046117	30,52079487	0,385304407	-0,0974735	1,066661705	-0,011619536	-3,923205644	0,70491405	92,28790649	48,09200355	222,8479928	45,37288968	23,64419407	109,562106	40,9283916	25,45989396	70,2560687	1,036446461	0,21063167	5,223731932	0,504314585	0,294587785	1,203273791
0,495	8,892	18,78949533	8,915782027	54,63835044	15,94888581	6,673196115	46,0294358	14,75365996	1,767562608	45,55676903	0,515621043	0,061773992	1,59214926	-0,57500502	-9,64652712	0,716513951	113,3729814	47,43655123	327,2011869	55,73926175	23,3219442	160,8668343	45,96629883	26,94444865	84,41058467	1,678639729	0,180291015	11,35637237	0,608501968	0,288739576	1,769475082
0,496	8,876	16,98805026	11,34619835	28,38272304	14,55544761	9,067254666	24,88679122	13,62860894	7,037177601	24,34680694	0,476301988	0,245940117	0,850888934	-0,092971179	-1,87290275	0,540893386	103,4676974	64,45476546	176,908265	50,86937822	31,68886449	86,97606759	44,59954684	31,9793984	63,4646162	1,178879507	0,413519405	3,220490066	0,550161771	0,367449147	0,919180773
0,497	9,167	18,17043884	9,551427976	34,28950899	15,53992349	7,232228598	30,14868988	14,39462167	3,120518611	29,79846648	0,503073127	0,109058028	1,041417277	-0,329644892	-3,193101148	0,674651045	110,4658643	51,41044508	214,3125793	54,30999214	25,27568933	105,3657125	45,94379728	27,64710968	70,60722647	1,441972337	0,242771771	4,740774132	0,588453687	0,309325111	1,110473344
0,498	8,87	18,7960575	8,566937246	34,59297176	16,12503171	6,246417217	31,11491265	15,0380538	1,079938925	30,96068042	0,525560235	0,037742447	1,082035128	-0,455700754	-3,267647603	0,738263689	114,6251181	44,40278469	221,1809937	56,35486855	21,83040799	108,7425342	46,83288733	25,1183074	72,57264226	1,590544485	0,153772836	4,997270271	0,608714485	0,27744216	1,120301053
0,499	8,943	19,51424555	10,82629794	29,3536672	16,82192306	8,492329649	25,21866476	16,00808523	6,933020614	24,55895766	0,559461559	0,242299967	0,858303323	-0,447753954	-2,072822953	0,582003394	119,5789845	60,3678992	179,2673949	58,7904123	29,67957704	88,13592203	48,96787721	30,3610805	63,16165732	1,578351277	0,375066107	3,342076931	0,631973165	0,350612057	0,950625014
0,5	8,852	16,71484266	9,377119599	40,33155358	14,1177357	7,042239132	34,81326383	12,79600345	2,312725473	34,45703566	0,447203519	0,080826719	1,204228153	-0,201031015	-4,800997911	0,686417573	100,3562133	50,05990107	247,4707988	49,33963257	24,61170109	121,6677859	42,61757506	26,28775695	75,33526157	1,284522035	0,215997367	6,397260571	0,541313882	0,303680095	1,306146296
0,501	9,704	18,40763269	10,43239848	33,29514638	15,80028457	8,00770921	28,94981019	14,33925429	-4,071697759	28,46334475	0,50113811	-0,14230049	0,994756526	-0,318039113	-2,953435551	0,611866489	112,3166464	56,92296489	205,7903186	55,21991993	27,98589224	101,1757854	47,5270595	28,90382535	68,68732302	1,418294185	0,167149971	4,390472148	0,596135262	0,337855536	1,07827069
0,502	9,063	22,4276978	10,63119738	44,33809616	19,32435618	8,241249013	37,64102044	18,3709866	4,740887258	37,20239983	0,64204186	0,165687785	1,300175026	-1,150571781	-6,010788863	0,596933069	137,3675816	58,58308736	267,5719645	67,5360875	28,80208319	131,550424	52,1744479	30,6647596	78,30075893	2,359329454	0,316437471	7,552280219	0,726325961	0,344293682	1,435899065
0,503	8,851	18,34366903	9,69548256	35,60188583	15,79529989	7,319396438	31,24304853	14,82748224	4,586806353	30,8864308	0,518201035	0,160302859	1,079440201	-0,340581216	-3,520212089	0,664763216	112,2812127	52,03007946	222,0918503	55,20249914	25,58032948	109,1903523	46,58933018	27,34135215	71,84184472	1,468757338	0,262256283	5,097554014	0,594063785	0,31399035	1,152974959
0,504	8,954	17,5245475	8,592041249	36,89227633	14,89988548	6,348183228	32,14403889	13,39253048	-0,010196396	31,73876893	0,468051355	-0,000356351	1,1092283	-0,264410056	-3,853820504	0,736727491	105,916141	45,12619047	228,4965587	52,07314333	22,18606684	112,3391953	44,75050543	26,32740028	72,59592583	1,352275997	0,143459686	5,41646819	0,567536352	0,278255159	1,194764541
0,505	8,987	17,65647854	8,695315838	30,05539104	15,01506944	6,305977556	25,65173887	13,7422266	0,785784309	25,316999	0,480272776	0,02746213	0,884795873	-0,256409332	-2,221495816	0,73036049	106,7349286	44,82617059	182,345911	52,47569615	22,03856356	89,64945916	44,71377971	25,14905115	64,7237745	1,349760997	0,153018532	3,468548967	0,571808969	0,281599729	0,973350496
0,506	9,012	17,48831043	10,86220704	32,24586738	14,8724455	8,445968192	28,6550075	13,75580728	6,557924338	28,36537638	0,480747403	0,229190845	0,99133266	-0,249755284	-2,708181075	0,579225939	105,7210834	60,03833784	203,6947076	51,97724421	29,51754984	100,1454887	44,33186037	30,15373396	69,07208253	1,348060493	0,368349325	4,258379178	0,566362807	0,351774981	1,044289558
0,507	8,788	15,6647261	8,53853648	26,48390444	13,18468337	6,27822304	23,5188152	11,41911145	-2,580046899	23,11934514	0,399082952	-0,090169251	0,807990756	0,034241839	-1,501363629	0,739996208	93,72359174	44,62887704	167,1839794	46,07873719	21,94156517	82,195171	41,58029604	25,27480419	61,75246947	1,011793164	0,126781396	2,860489717	0,507305625	0,276522395	0,857687112
0,508	8,911	16,97375711	8,917282584	38,92013752	14,30014579	6,581156835	34,57913364	12,79151071	1,043103393	34,36160082	0,447046503	0,036455094	1,200892831	-0,256553239	-4,402086557	0,71641852	101,6528791	46,78228813	245,8064796	49,97713185	23,00027901	120,8495317	42,73759551	25,27995792	76,28713522	1,339660062	0,173399746	6,213026267	0,549698884	0,288788172	1,260437275
0,509	8,93	17,30054663	9,153760385	46,74879334	14,74581441	6,731807906	41,71484092	13,64442972	3,856226171	41,43756178	0,476854903	0,134770041	1,448188375	-0,30339959	-6,79387825	0,701178469	104,8209237	47,85319434	296,5308009	51,53468518	23,52678472	145,7878917	43,72712603	25,453767	83,77108963	1,42131837	0,221103155	9,017096171	0,560282035	0,296446558	1,513970027
0,51	9,064	17,5146238	9,13978286	38,65772651	14,8139686	6,798328502	33,31690931	13,56742988	3,687868381	32,90226372	0,47416386	0,128886158	1,149890915	-0,281856517	-4,329487214	0,702090356	105,3053991	48,32605737	236,833932	51,77287511	23,75926547	116,4382234	44,03586139	25,60815555	73,58263435	1,368243505	0,222028345	5,858775586	0,567214971	0,295993892	1,251939036
0,511	8,923	17,74214106	8,936867638	31,72138713	15,15548921	6,623720293	27,61523306	13,66160343	-1,88034956	27,18903905	0,477455102	-0,065715748	0,950221215	-0,245617832	-2,58853467	0,71517149	107,7331054	47,08485134	196,3034497	52,96644481	23,1490327	96,51161354	45,66777402	26,56500283	66,83950473	1,338450217	0,149140147	3,99454359	0,574583168	0,289422438	1,027304149
