l_rate	time	RMSE_mean	RMSE_min	RMSE_max	MAE_mean	MAE_min	MAE_max	ABS_mean	ABS_min	ABS_max	REL_mean	REL_min	REL_max	R2_mean	R2_min	R2_max	RAE_mean	RAE_min	RAE_max	MAPE_mean	MAPE_min	MAPE_max	sMAPE_mean	sMAPE_min	sMAPE_max	EV_mean	EV_min	EV_max	U2_mean	U2_min	U2_max
0,1028	8,77	17,5332359	8,794860512	35,59737079	14,64976039	6,652628094	31,18218088	11,73636625	-5,277515643	30,77563078	0,41017059	-0,184442242	1,075567886	-0,361329119	-3,519065654	0,724151442	104,1381217	47,29034303	221,6591713	51,198989	23,25006167	108,9776278	44,17236014	25,70643899	71,62831193	1,414704044	0,163522993	5,078649113	0,567817728	0,284823506	1,152828738
0,103	8,956	13,34385435	9,501183153	24,54428335	10,80229483	7,076499043	21,19059513	7,385428113	-3,895102249	20,26056414	0,258111015	-0,136128709	0,708080114	0,300074197	-1,148391958	0,678065006	76,78833402	50,30343835	150,6337794	37,75260206	24,73143498	74,05834757	37,06384431	27,90073941	57,32452943	0,648124339	0,132092236	2,332998275	0,432143679	0,307697921	0,794872053
0,1032	9,121	16,9167802	8,500568698	34,08515639	13,98432172	6,345040866	28,91302318	11,62791143	-0,441944484	28,13054263	0,406380236	-0,015445379	0,983125528	-0,199824643	-3,143271458	0,742303352	99,40783727	45,10385292	205,5288173	48,8733682	22,1750847	101,0472196	42,26540484	25,54997925	67,6864599	1,207255165	0,130577191	4,426826135	0,547853674	0,2752928	1,10385534
0,1034	8,913	15,76789458	8,644400593	49,83104457	12,91868671	6,413590746	42,43859023	10,05461701	-3,036340522	42,06001032	0,351395663	-0,106116114	1,469942134	-0,183603906	-7,855493902	0,733508982	91,83274904	45,59114115	301,6755876	45,14911379	22,41465753	148,3173005	39,62877863	25,21928024	82,19588019	1,195027893	0,125625512	9,592863929	0,510646759	0,279950828	1,613789416
0,1036	9,33	14,84524244	8,255262238	30,17923771	12,16361674	6,079673789	25,6840317	9,357551017	-2,197353368	24,54948225	0,327034121	-0,076794615	0,85797217	0,104211823	-2,248099599	0,756961792	86,4653187	43,21748562	182,5754653	42,51024339	21,24766161	89,76231837	39,16006541	25,00348268	63,57240459	0,874943568	0,141442668	3,458362302	0,480766465	0,267348496	0,977361298
0,1038	8,749	19,10499799	8,925291132	44,37908893	16,04011532	6,744697355	37,73960005	13,37135865	-6,411705061	37,24504664	0,467311428	-0,224080673	1,301665476	-0,635521935	-6,023758499	0,715908926	114,0214882	47,94481926	268,2727197	56,05809692	23,57183165	131,8949468	46,4572997	26,3346131	77,725493	1,698172998	0,12957286	7,57868804	0,618719592	0,28904753	1,437226625
0,104	8,758	15,18121247	8,418445086	26,36544238	12,52308061	6,189378096	23,05510424	8,780538501	-9,645291313	22,468883	0,306868291	-0,337090267	0,785257958	0,066833494	-1,47903656	0,747258492	89,02057494	43,99732093	163,8876806	43,7665224	21,63106375	80,5745621	41,43725874	24,57398689	73,33578668	0,899959161	0,136307241	2,763644493	0,491646929	0,272633209	0,853850692
0,1042	9,304	15,71191227	8,899868813	35,43140295	13,01623937	6,612656469	30,91549623	9,769771227	-4,463606112	30,2987074	0,341440676	-0,155997173	1,05890004	-0,015609411	-3,477024844	0,717525001	92,52620408	47,00620392	219,763438	45,49004751	23,11036609	108,0456	41,80595108	25,65850884	71,25937623	1,007092449	0,135510099	4,988797824	0,508833759	0,288224223	1,147453833
0,1044	9,056	15,87778122	10,26787544	33,69013713	13,17217838	7,817796011	29,31851917	10,00199746	-10,31403501	28,88331665	0,349556678	-0,360461981	1,009433992	-0,012283018	-3,047793639	0,624011996	93,63469977	55,57296302	208,4112939	46,03503389	27,32217055	102,4643749	42,94819599	28,6759109	79,73448468	0,988434256	0,240140164	4,504742157	0,514205462	0,332527421	1,091062553
0,1046	8,983	14,01745083	8,708633951	28,81091244	11,3526385	6,409510338	23,85397654	7,073809614	-3,952218567	22,30666748	0,247220358	-0,13812485	0,779588739	0,193540825	-1,960239378	0,729533875	80,70046327	45,56213548	169,5664807	39,67598092	22,40039704	83,3665159	38,49380659	25,31646697	60,29237068	0,745129891	0,111044597	3,008614656	0,45395825	0,28203104	0,933047781
0,1048	8,872	16,56447059	8,540585302	27,76048675	13,85885987	6,245046561	24,23997856	12,19312675	1,118200765	23,79145737	0,42613377	0,039079648	0,831480196	-0,081514848	-1,748317857	0,739871417	98,51598919	44,39304136	172,3103839	48,43489553	21,82561773	84,71554225	42,55990821	24,61258023	62,2130833	1,117205384	0,153781383	3,067659896	0,536444049	0,276588747	0,899029512
0,105	8,859	14,82084166	8,420198513	31,21998929	12,15141328	6,254853405	27,78601038	8,484644531	-5,429232051	27,4120833	0,296527186	-0,189744531	0,958016318	0,077817749	-2,475988298	0,747153197	86,37857012	44,46275351	197,5174238	42,46759388	21,85989136	97,10845786	39,70648927	26,74964377	67,82206211	0,901031127	0,125599544	3,99403453	0,47997624	0,272689994	1,011066269
0,1052	8,737	16,02560784	8,952618512	31,59777805	13,35191512	6,728424362	28,24812592	9,341746437	-11,4326682	27,94941181	0,326481772	-0,399556742	0,976795244	-0,024690537	-2,560622194	0,714166608	94,91236201	47,82914235	200,8023816	46,66319017	23,51495968	98,72349101	43,78583009	25,93319372	77,33701618	0,997571929	0,132706454	4,122668185	0,51899286	0,289932534	1,023301041
0,1054	9,076	15,60944553	8,538979235	40,06697038	12,73019431	6,305395686	34,60857424	8,759147968	-3,313841088	34,16195714	0,30612072	-0,115814395	1,193915546	-0,174592664	-4,725136112	0,739969243	90,49284693	44,82203435	246,0157586	44,49035759	22,03653	120,9524227	40,00722259	26,94617756	75,3818231	1,158718831	0,120608624	6,274350658	0,505515351	0,276536734	1,297577711
0,1056	9,039	16,54906051	8,583942393	47,21869062	13,58532619	6,415121574	40,46289921	8,36361128	-19,70102435	40,07374669	0,292297232	-0,688524933	1,400524828	-0,3061286	-6,951346621	0,737223578	96,57156938	45,60202307	287,6313476	47,47893121	22,42000757	141,4125198	43,76864536	25,62011712	103,2571927	1,21298969	0,140939184	8,683847675	0,53594499	0,277992876	1,529187755
0,1058	8,756	13,84406509	9,139856868	22,51528512	11,25353446	6,858298216	19,39497693	6,428673257	-17,395912	18,7769254	0,224673689	-0,607964283	0,656228888	0,251745117	-0,807872123	0,702085532	79,99598017	48,7523533	137,8695907	39,32962531	23,96885174	67,78289774	40,4593583	26,62043619	108,2587628	0,625322125	0,171128754	1,968207569	0,448343114	0,295996289	0,729162496
0,106	8,863	14,63369133	9,554382488	36,70678344	12,14905221	7,135652622	35,0436858	6,112003141	-34,88941827	20,00568822	0,213606484	-1,219339357	0,699172535	0,09941028	-3,805133582	0,674449735	86,3617864	50,72393278	249,1087581	42,45934225	24,93816897	122,4730805	44,77834493	27,06631734	199,2007017	0,634567148	0,158804344	2,26392762	0,473915335	0,309420793	1,188757313
0,1062	8,834	14,23111953	9,002257737	23,0102972	11,57883201	6,630145496	19,84403988	7,807475998	-5,870911625	18,89131248	0,272861035	-0,205180653	0,660226566	0,212630878	-0,888240299	0,710988122	82,30836442	47,13052503	141,0617638	40,46649752	23,17148794	69,35231378	39,15297972	26,0810581	55,24470875	0,734437838	0,146694623	2,043395881	0,460877958	0,291540111	0,745193572
0,1064	8,941	14,16248489	9,00879011	21,30460357	11,61979706	6,419192748	18,44264299	8,530923518	-3,05223895	17,86854655	0,298144576	-0,106671744	0,62448224	0,232284942	-0,618675231	0,710568535	82,59956535	45,63096309	131,0999053	40,60966501	22,43423579	64,45461564	38,77302433	24,91756894	52,50353637	0,738931678	0,142740047	1,774794752	0,45865521	0,291751663	0,689954306
0,1066	9,255	17,42185178	9,86738976	36,87608262	14,44420428	7,237525572	30,61757309	11,3421548	-8,620512818	29,30392973	0,396393418	-0,301275604	1,024133867	-0,259995164	-3,849560311	0,652769894	102,6769219	51,44809873	217,6456453	50,48059737	25,29420156	107,0043978	44,62110525	27,02523447	68,78037032	1,244286366	0,188696517	4,997545737	0,564210529	0,319557603	1,194240104
0,1068	8,85	13,53591324	8,538945314	29,29629602	10,97564589	6,313121187	25,41298848	7,259161615	-1,556070331	24,80672261	0,253698167	-0,054382615	0,866962383	0,245463585	-2,060823145	0,739971308	78,02060352	44,87695123	180,648749	38,35844122	22,06352961	88,81505791	37,07139603	24,59758119	63,78642588	0,711860473	0,118889275	3,377022469	0,438363549	0,276535635	0,948767036
0,107	8,813	16,88123427	8,808752109	31,04492551	14,01179308	6,457914939	26,91659354	11,60784861	-0,965535577	26,32971251	0,405679067	-0,033744201	0,92018888	-0,181265691	-2,437114899	0,723279341	99,603118	45,90622058	191,3371564	48,969377	22,56956476	94,06996017	42,58637452	26,00714776	65,98168872	1,199393393	0,139526447	3,793249933	0,546702511	0,285273388	1,005396789
0,1072	8,783	16,08947922	9,050444575	33,78926087	13,37959784	6,732501364	28,73694776	8,635950474	-9,595485933	27,68051703	0,30181513	-0,335349634	0,967397725	-0,04635717	-3,071647666	0,707885825	95,10914518	47,8581238	204,2771816	46,75993764	23,52920826	100,4318591	45,11687177	26,25720274	67,4590189	0,990655291	0,132430326	4,346207678	0,521061349	0,293100652	1,094272698
0,1074	9,215	14,49712991	9,462981133	30,31337179	11,85428602	6,935186724	26,28187846	7,031222479	-7,995035246	25,52545648	0,245731993	-0,279415984	0,892081188	0,136638904	-2,277036649	0,680648651	84,26643493	49,29891684	186,8252712	41,42917313	24,23756698	91,8517143	40,96275442	26,26194328	64,95183832	0,79899131	0,157979798	3,604727841	0,469492763	0,30646074	0,98170526
0,1076	8,79	16,20815944	8,725354854	33,33172098	13,38915233	6,411631104	28,25198299	9,822989591	-6,39017739	27,39732538	0,343300588	-0,223328309	0,957500548	-0,127191859	-2,962125992	0,728494268	95,17706352	45,57721099	200,8297996	46,79332935	22,40780884	98,73697096	42,2803634	25,23866624	66,77452062	1,12121903	0,129659117	4,222607041	0,524904834	0,28257255	1,079455167
0,1078	8,949	13,44443825	8,51762942	35,45570803	10,86915317	6,286249458	30,17036736	7,485198189	-1,514414246	29,35651193	0,261597848	-0,052926789	1,025971546	0,223724814	-3,483169212	0,741267915	77,26359784	44,68593299	214,4666742	37,98626315	21,96961644	105,4414724	36,09496301	24,83098587	69,27351351	0,739771333	0,115234436	4,810722234	0,435401111	0,275845315	1,148240958
0,108	8,948	17,41169941	8,695226655	36,74961816	14,52297376	6,540697834	32,78300435	11,74411724	-2,958283803	32,53397008	0,410441477	-0,103388135	1,137019536	-0,340424325	-3,816354756	0,730366021	103,2368564	46,49468449	233,0386577	50,75588636	22,85888011	114,5722957	43,49093116	25,84446453	74,28350981	1,390392652	0,109858037	5,567525528	0,563881742	0,281596841	1,190144524
0,1082	9,134	11,97636747	8,462646315	29,81788442	9,506249783	6,23547799	26,27554347	4,844304796	-2,696385174	25,74915191	0,169302092	-0,094235121	0,89989905	0,413028297	-2,170782556	0,744597475	67,57537124	44,32502298	186,7802388	33,22309478	21,79217683	91,82957435	34,22969571	24,50630352	65,42726438	0,509983376	0,136680367	3,581893368	0,387857313	0,274064675	0,965658792
0,1084	9,005	20,16830967	9,26592528	45,50987094	17,0077564	6,937559781	41,17345974	13,48004998	-7,340359704	41,06261219	0,471110047	-0,256535933	1,435084379	-0,834591185	-6,386250187	0,693810429	120,8999846	49,31578576	292,6823817	59,43987544	24,24586051	143,8958356	49,3491521	26,27297041	84,08016124	1,925598568	0,14344856	8,73016973	0,653155176	0,300079043	1,473847251
0,1086	8,931	15,01928434	8,809070416	32,82997623	12,35566163	6,445866703	28,21809209	9,296117661	-3,311295251	27,38995369	0,324887106	-0,115725421	0,957242917	0,079048598	-2,843739465	0,723259342	87,83047368	45,82057545	200,5888855	43,18141504	22,52745776	98,61852672	39,88826964	25,08511994	67,26291354	0,904742067	0,147224942	4,176947064	0,48640285	0,285283697	1,063206052
0,1088	8,804	13,60225144	9,142434362	32,74740723	10,89501605	6,8582253	28,03432117	7,345830502	-2,176533288	27,11561748	0,256727131	-0,076066981	0,947655227	0,199730898	-2,824429391	0,701917481	77,4474447	48,75183498	199,2825461	38,07665054	23,96859691	97,97627148	36,35787653	28,19493542	66,86985768	0,742126867	0,14214258	4,126625194	0,440511926	0,296079762	1,060532037
0,109	9,105	15,89138783	8,947102924	34,51562912	13,18733072	6,727338325	30,38049796	10,55992454	-0,797824521	30,0560577	0,369055497	-0,027882919	1,050419752	-0,026560976	-3,248585804	0,714518695	93,74241047	47,82142224	215,9603918	46,08798932	23,51116412	106,1758513	41,2583344	26,81049037	70,78493904	1,035401638	0,157351678	4,812903962	0,514646115	0,28975391	1,117796294
0,1092	9,216	14,61346642	8,733172382	25,51351843	11,98193415	6,416814933	21,6331852	9,457976488	-0,495891167	20,9429682	0,33054386	-0,017330745	0,731929239	0,165109141	-1,32141889	0,728007536	85,17382426	45,61406035	153,77994	41,87528658	22,42592564	75,60514177	38,77982904	26,33238792	57,50176843	0,81284101	0,135668932	2,473373365	0,473260347	0,282825722	0,826260946
0,1094	8,955	15,94843282	9,436798478	29,23167446	13,21962945	7,285744806	25,99224538	10,58550703	-1,416857056	25,5767511	0,369949571	-0,049517294	0,893873868	-0,058257981	-2,047334953	0,682413401	93,97200662	51,79086614	184,7664085	46,20086913	25,46272145	90,83948472	41,16178912	27,08471347	65,35129966	1,070476885	0,148885407	3,492763534	0,51649353	0,305612809	0,946674252
0,1096	8,92	14,21190448	9,043190851	31,17039416	11,56370103	6,778567314	27,84480404	7,236578934	-6,146620622	27,48848507	0,252908932	-0,21481632	0,96068646	0,155208974	-2,464953369	0,708353883	82,20080557	48,18558455	197,9353597	40,41361674	23,69020271	97,31393399	38,67316375	26,57552401	68,11592765	0,796660529	0,109367484	4,003383513	0,460255675	0,292865739	1,009460119
0,1098	9,098	14,2738444	8,569175456	44,8215682	11,52842646	6,294466592	38,10363096	7,404487046	-8,076968005	37,39209268	0,2587771	-0,282279426	1,306804542	0,059953183	-6,164516726	0,738126908	81,95005554	44,74434466	270,8604409	40,29033674	21,99833425	133,1671871	38,45988654	24,62026535	77,91045935	0,882225708	0,17393536	7,707423053	0,462261613	0,277514645	1,451556414
0,11	8,859	14,60183632	9,311137487	27,47128251	11,97748185	7,073891232	24,50067838	9,343625348	-2,127787425	24,08090214	0,326547437	-0,074363377	0,841595911	0,166870064	-1,691353078	0,690815093	85,142175	50,28490067	174,163574	41,85972638	24,72232102	85,6266539	38,95608775	26,6316846	63,32707383	0,813042056	0,130996949	3,096143425	0,472883704	0,30154325	0,889663569
0,1102	8,746	13,39810022	8,551854546	21,01601902	10,85731407	6,245649871	17,66949425	6,82191281	-9,330951467	16,3605767	0,238416895	-0,326104502	0,571780674	0,313873393	-0,575120239	0,739184488	77,17943936	44,39733	125,6039617	37,94488705	21,82772622	61,75256233	38,2836942	24,24953088	72,44872311	0,608754404	0,162725909	1,626942312	0,433900443	0,276953704	0,680608431
0,1104	8,74	14,92229302	9,291058273	36,06180588	12,29179932	6,964222082	29,79336641	7,896001248	-10,79109186	28,18344615	0,275954876	-0,377134491	0,984974437	0,051143791	-3,637754428	0,692147153	87,37650719	49,50531527	211,7867552	42,95822467	24,33904174	104,1239036	41,24230751	26,30066385	72,95722586	0,897891758	0,103831804	4,723645995	0,483261765	0,30089298	1,167869571
0,1106	8,988	16,14168509	8,733607369	37,07899773	13,3187784	6,52571561	32,43164207	10,62412146	-2,998951652	32,03094295	0,371299095	-0,104809422	1,119439398	-0,159334384	-3,903077737	0,72798044	94,67680896	46,38818304	230,5409918	46,54738169	22,8065192	113,3443306	40,77172655	27,31774574	73,11540239	1,181682032	0,110392901	5,501466209	0,522752047	0,282839809	1,200811555
0,1108	8,859	13,08827152	8,654460238	24,0189365	10,4552957	6,341443371	20,05138161	5,965345338	-4,866493762	18,36772843	0,208480987	-0,170077567	0,641927991	0,309332129	-1,057407668	0,732888381	74,32168359	45,07828005	142,5356568	36,53988566	22,16251192	70,0769459	36,2255082	24,50134511	54,96429065	0,607385896	0,126724134	2,040886619	0,423866572	0,280276612	0,777858579
0,111	8,911	14,41058915	9,009181609	48,99322837	11,71002201	6,799342155	42,49281489	8,479382939	-2,554841605	42,17236111	0,2963433	-0,089288359	1,473868647	0,000698329	-7,560219913	0,710543378	83,24093124	48,33326294	302,0610448	40,92498935	23,76280805	148,5068086	37,5720353	27,04537006	83,16737483	0,989349554	0,138001629	9,51459339	0,466690122	0,291764342	1,586656553
0,1112	9,071	15,14302157	9,681489553	29,92579201	12,46429195	7,293332317	25,42574309	9,907942951	-2,29640825	24,3786122	0,346269597	-0,080256453	0,852000486	0,083440923	-2,193773497	0,665730179	88,60267458	51,84480212	180,7394154	43,56106377	25,4892388	88,85963358	39,82580266	27,19680632	63,11216941	0,904303883	0,176079499	3,397531394	0,490410108	0,313537184	0,969153403
0,1114	8,84	13,15828387	8,389024634	23,68193837	10,68720389	6,161863539	21,0653062	7,47335382	-1,866751916	20,66433988	0,261183903	-0,065240528	0,722191546	0,31155064	-1,000079688	0,749021947	75,97020766	43,80173314	149,7431605	37,35037431	21,53490399	73,6204792	36,03994225	24,69009001	57,84018827	0,655572336	0,132042154	2,290313835	0,426133938	0,271680421	0,76694482
0,1116	8,797	18,06513932	9,479652235	38,21754249	15,2929727	7,187899439	34,38753731	11,32073012	-10,57641363	34,2280083	0,395644653	-0,369631769	1,196223947	-0,334695902	-4,208807654	0,679522446	108,7104096	51,09533035	244,4445131	53,44693156	25,12076474	120,1799277	47,73299439	28,16299314	76,48952017	1,365178212	0,122819395	6,103387634	0,585043538	0,307000637	1,237683579
0,1118	8,903	14,82311645	8,285068222	28,12522697	12,22071447	6,104469936	24,35741388	9,302600846	-2,890233609	23,66255448	0,325113685	-0,10100987	0,826975209	0,121012407	-1,821011638	0,755203624	86,87119907	43,39374954	173,1451753	42,70979245	21,33432088	85,12596329	39,51338758	25,3681128	62,27718098	0,867566417	0,12853647	3,098682115	0,48004991	0,26831377	0,910841705
0,112	8,92	18,66053876	9,884161972	38,42881419	15,91050336	7,507094271	36,8813198	8,684752641	-36,74090906	28,36400543	0,303520701	-1,284046529	0,991284747	-0,444808891	-4,26655681	0,651588474	113,1001389	53,36433335	262,171617	55,60512012	26,23630877	128,89537	54,46393019	29,83449302	199,2032683	1,171124031	0,15482937	4,48222963	0,604325681	0,320100775	1,24452566
0,1122	8,852	15,69946302	9,151689294	35,01131833	12,97519448	6,659098954	31,8564228	9,556775814	-8,381069876	31,64606542	0,333996766	-0,292907387	1,105988434	-0,048652849	-3,371492468	0,701313674	92,23443564	47,33634127	226,4520338	45,34660101	23,27267648	111,3340148	41,20512745	25,67488613	73,9036927	1,04539983	0,134306768	5,199280691	0,508430587	0,296379485	1,133849299
0,1124	8,852	13,78254407	9,008346839	28,19660387	11,29118817	6,673320543	25,86822884	5,658308131	-25,51250031	16,64739835	0,19775044	-0,891628387	0,581804714	0,236273074	-1,835348274	0,710597016	80,26364234	47,43743573	183,8848344	39,46122009	23,32237906	90,4060632	42,2514185	25,78888108	160,022172	0,585300398	0,112993354	1,614725393	0,446350743	0,291737308	0,913153262
0,1126	8,933	15,47143186	8,945177706	29,37035365	12,7146908	6,652156584	25,98017511	10,22499263	1,298240674	25,53545065	0,357350067	0,045371807	0,892430471	0,046812968	-2,076317513	0,714641541	90,38263992	47,28699129	184,6806068	44,43617486	23,24841381	90,7973007	40,03360454	25,22966411	65,18111495	0,939202803	0,202663604	3,49854838	0,501045748	0,289691561	0,951165409
0,1128	8,848	18,85854096	8,933818323	36,9301555	15,89942502	6,613227854	31,71976127	14,26336951	2,740062422	31,06461275	0,498486036	0,095761584	1,085667427	-0,493410932	-3,863792949	0,715365828	113,0213883	47,01026562	225,4805725	55,56640277	23,11236301	110,8564007	46,03082224	26,03379148	72,07763586	1,576444721	0,195162896	5,30165903	0,610738026	0,289323685	1,195991266
0,113	9,387	17,88024724	9,215448185	40,34397467	14,94531269	6,898309155	35,63907054	11,35752224	-6,796184997	35,37024106	0,396930489	-0,237517742	1,236143482	-0,394866594	-4,804571581	0,697137342	106,2390613	49,03677189	253,3410627	52,23190547	24,10868472	124,553872	45,39733591	27,20075743	77,116213	1,430225884	0,114820849	6,618552766	0,579055767	0,298444331	1,306548556
0,1132	8,926	17,51121367	8,849914015	59,51687784	14,50394567	6,523467262	51,28848103	11,151599	-5,892753567	50,93194372	0,389733743	-0,205944	1,780004557	-0,552603215	-11,63260997	0,720687155	103,1015948	46,37220061	364,5852176	50,68938568	22,79866152	179,2465068	43,6103449	24,93360063	89,98076336	1,590924128	0,158952002	13,92035377	0,567104533	0,286606426	1,927467272
0,1134	8,778	17,0500863	8,611069514	42,34877927	14,15732186	6,35131305	37,56581332	10,50907789	-13,21151904	37,24718634	0,367278474	-0,461725243	1,301740255	-0,351272707	-5,395795929	0,735560093	100,6376123	45,14843887	267,0373532	49,47798099	22,19700516	131,287585	43,70510046	25,03376493	87,27053003	1,359792086	0,163269308	7,332018246	0,552170821	0,278871394	1,371474597
0,1136	8,85	16,22784383	8,366823851	36,99145597	13,41260468	6,222998843	32,39148815	8,745969655	-11,40470178	32,00313578	0,305660156	-0,398579352	1,118467574	-0,181673076	-3,879953199	0,75034857	95,34377499	44,2363147	230,2555568	46,87529221	21,74856385	113,203998	43,29087131	26,37042366	77,41216535	1,166056108	0,131267386	5,485025207	0,525542317	0,270961444	1,197976495
0,1138	9,054	15,66056612	8,929454761	29,07047831	12,9811215	6,724996658	25,45756924	10,56141084	-2,265204034	24,97609218	0,369107441	-0,079165907	0,872881627	-0,008666685	-2,013818962	0,715643808	92,27656797	47,80477645	180,9656522	45,36731515	23,5029803	88,97086181	40,62949173	25,79123499	64,07271897	1,021265724	0,115410159	3,376927991	0,507170903	0,28918237	0,941453879
0,114	8,834	14,38727449	8,41661418	21,77927409	11,82890133	6,141232444	18,36219921	9,196840911	-0,818278025	16,76517635	0,321417514	-0,028597743	0,5859209	0,199629454	-0,69160752	0,747368416	84,0859873	43,65507658	130,5280691	41,34045695	21,46280102	64,17347522	38,79764572	24,77404074	52,51737909	0,779275836	0,14186523	1,703869583	0,465935071	0,272573915	0,705326616
0,1142	8,882	14,55666243	9,087573751	25,60660918	11,93777255	6,719834992	22,02169165	9,388226843	-3,098632725	21,17880071	0,328106201	-0,108293145	0,740171276	0,177566891	-1,33839004	0,705484129	84,85990061	47,76808464	156,541646	41,72094758	23,48494095	76,96292078	39,25628226	25,78874284	58,68831575	0,800816234	0,175918484	2,53246171	0,471420737	0,294303089	0,82927571
0,1144	8,929	14,60245696	8,744178584	27,70861886	12,00437612	6,514356764	24,45706665	7,96128584	-5,575524402	23,85730993	0,278236487	-0,194857257	0,833781656	0,139377409	-1,738057497	0,727321533	85,33335347	46,30743845	173,8535591	41,95371832	22,76682153	85,47423663	40,29166428	25,91951512	66,10199258	0,821159366	0,12323114	3,093607825	0,472903803	0,28318216	0,897349759
0,1146	8,737	17,42900782	8,859788675	35,14983995	14,39480973	6,501261144	28,95305889	10,57907502	-11,10864494	26,46038513	0,369724781	-0,388232554	0,924755717	-0,267032655	-3,406152354	0,720063497	102,3257997	46,21434797	205,813412	50,30796991	22,72105406	101,1871392	45,42097076	25,26577584	76,22033727	1,222042208	0,153916899	4,404315481	0,564442279	0,286926219	1,138335353
0,1148	8,779	14,83813236	9,153902085	24,07149426	12,22655978	6,761416393	20,345377	7,896559363	-9,732676616	19,6291063	0,275974381	-0,340144268	0,686011491	0,151413396	-1,066421476	0,701169218	86,91275057	48,06366688	144,625529	42,73022104	23,63026249	71,10442119	42,33903905	25,85201023	72,33648943	0,781787732	0,164072033	2,148210211	0,480536203	0,296451147	0,779560674
0,115	8,746	12,68948728	9,196816297	23,12800805	10,1704836	6,890586313	19,9596346	7,039375416	-1,693868257	18,97996361	0,246016928	-0,059198471	0,663324807	0,380614572	-0,907608575	0,698360766	72,2970909	48,9818739	141,8834713	35,54450474	24,0816944	69,75630215	35,04078665	25,884139	55,40686695	0,566440205	0,14162701	2,065305514	0,410951856	0,297840933	0,749005664
0,1152	8,832	17,61052596	9,082581271	37,39962557	14,80297928	6,912688169	32,06095037	12,94448421	-0,645710338	31,40224171	0,452392726	-0,022566728	1,097467115	-0,29629093	-3,988239701	0,705807639	105,2272813	49,1389854	227,9059222	51,73446887	24,15893749	112,0488118	44,07567696	26,48120054	71,7794618	1,358480325	0,148213992	5,423191761	0,570320784	0,294141406	1,211195158
0,1154	8,84	15,54534261	9,178829651	26,91881689	12,96423819	6,928627241	23,83584281	9,474841801	-4,539635287	23,36020298	0,33113328	-0,158654293	0,816408421	0,029370488	-1,584191792	0,699539472	92,15655266	49,25228862	169,4375767	45,30831023	24,21464245	83,30314089	42,53676277	26,47476493	62,23839715	0,970444538	0,14121457	2,939121426	0,503439364	0,297258431	0,871771848
0,1156	8,989	18,13522076	8,535503381	35,3591512	15,24310237	6,321752758	31,54575835	12,8788087	-3,070850683	31,28306027	0,450097454	-0,107322199	1,093301881	-0,372983595	-3,458784355	0,740180894	108,3559053	44,93830893	224,2436692	53,27264131	22,09369582	110,2482834	45,54224809	25,00464342	72,8257254	1,434174325	0,158210578	5,153132343	0,587313141	0,276424168	1,145113944
0,1158	9,195	15,33319794	8,47634983	37,51615932	12,61637542	6,200373783	34,16855478	9,617346562	-0,205157295	33,99318183	0,336113634	-0,007169978	1,18801707	-0,088421142	-4,019373913	0,743769661	89,68376303	44,075484	242,8878713	44,09257552	21,66949224	119,4146125	38,79241098	24,35667958	76,76833625	1,122498208	0,151933964	5,982263434	0,496569012	0,274508467	1,21496913
0,116	8,81	17,83008623	8,945463612	42,42713423	14,90290495	6,621000188	37,44517283	12,48610816	-0,558474691	37,04395137	0,436373086	-0,019517957	1,29463746	-0,471379519	-5,419485206	0,714623299	105,937605	47,06551541	266,1797778	52,08369598	23,13952629	130,8659624	43,57017507	25,55580964	78,93731241	1,547481015	0,155291779	7,29951258	0,577431292	0,289700821	1,37401214
0,1162	9,225	17,68813689	9,796880404	34,50791582	14,80833477	7,356216405	30,10096923	11,5872295	-8,241029706	29,58918894	0,404958457	-0,288013167	1,034103302	-0,276186034	-3,246687131	0,657714565	105,2653509	52,29181495	213,9733561	51,75318562	25,70901043	105,1989351	45,62898972	27,74693474	70,21774409	1,286638483	0,134373224	4,736753303	0,572834231	0,317274142	1,117546498
0,1164	9,004	13,86955119	8,422577163	24,39695632	11,33845832	6,238001127	21,09980765	8,416676552	-2,024209301	20,25213683	0,294151794	-0,070743457	0,70778559	0,234917023	-1,122677926	0,747010322	80,59966317	44,34295875	149,9884148	39,62642306	21,80099486	73,74105726	37,38022824	25,40675425	57,19620364	0,742890592	0,141933147	2,314574685	0,449168488	0,272767027	0,790100835
0,1166	9,157	16,09705662	9,31288712	35,63431103	13,42766227	7,001145179	30,92058065	10,41085461	-3,561199559	30,49011686	0,363845699	-0,124459249	1,065589549	-0,108797957	-3,528449603	0,690698886	95,45081224	49,76778387	219,7995807	46,92791654	24,46808312	108,0633694	42,09719715	27,24500782	70,9590897	1,135042545	0,111046744	5,021628443	0,521306744	0,301599912	1,154025056
0,1168	9,46	17,51543978	8,436198546	46,07409669	14,64938939	6,213656095	40,5923241	12,61815618	-0,483828908	40,36862569	0,44098799	-0,016909185	1,410830462	-0,378517237	-6,570533141	0,746191367	104,1354845	44,16990158	288,5513671	51,19769239	21,71591217	141,8648428	43,07096667	25,09301904	82,09526907	1,451653881	0,126736514	8,608144496	0,567241397	0,273208159	1,492119827
